"x","y","flag"
2617203.48808709,1206797.11165255,1
2617201.6225671,1206796.90437255,1
2617201.8298471,1206796.90437255,1
2617202.03712709,1206796.90437255,1
2617202.24440709,1206796.90437255,1
2617202.45168709,1206796.90437255,1
2617202.65896709,1206796.90437255,1
2617202.86624709,1206796.90437255,1
2617203.07352709,1206796.90437255,1
2617203.28080709,1206796.90437255,1
2617203.48808709,1206796.90437255,1
2617203.69536709,1206796.90437255,1
2617203.90264709,1206796.90437255,1
2617204.10992709,1206796.90437255,1
2617202.03712709,1206796.69709255,1
2617202.24440709,1206796.69709255,1
2617202.45168709,1206796.69709255,1
2617202.65896709,1206796.69709255,1
2617202.86624709,1206796.69709255,1
2617203.07352709,1206796.69709255,1
2617203.28080709,1206796.69709255,1
2617203.48808709,1206796.69709255,1
2617203.69536709,1206796.69709255,1
2617203.90264709,1206796.69709255,1
2617204.10992709,1206796.69709255,1
2617204.31720709,1206796.69709255,1
2617204.52448709,1206796.69709255,1
2617202.65896709,1206796.48981255,1
2617202.86624709,1206796.48981255,1
2617203.07352709,1206796.48981255,1
2617203.28080709,1206796.48981255,1
2617203.48808709,1206796.48981255,1
2617203.69536709,1206796.48981255,1
2617203.90264709,1206796.48981255,1
2617204.10992709,1206796.48981255,1
2617204.31720709,1206796.48981255,1
2617204.52448709,1206796.48981255,1
2617204.73176709,1206796.48981255,1
2617204.93904709,1206796.48981255,1
2617203.28080709,1206796.28253255,1
2617203.48808709,1206796.28253255,1
2617203.69536709,1206796.28253255,1
2617203.90264709,1206796.28253255,1
2617204.10992709,1206796.28253255,1
2617204.31720709,1206796.28253255,1
2617204.52448709,1206796.28253255,1
2617204.73176709,1206796.28253255,1
2617204.93904709,1206796.28253255,1
2617205.14632709,1206796.28253255,1
2617205.35360709,1206796.28253255,1
2617205.56088709,1206796.28253255,1
2617203.90264709,1206796.07525255,1
2617204.10992709,1206796.07525255,1
2617204.31720709,1206796.07525255,1
2617204.52448709,1206796.07525255,1
2617204.73176709,1206796.07525255,1
2617204.93904709,1206796.07525255,1
2617205.14632709,1206796.07525255,1
2617205.35360709,1206796.07525255,1
2617205.56088709,1206796.07525255,1
2617205.76816709,1206796.07525255,1
2617205.97544709,1206796.07525255,1
2617206.18272709,1206796.07525255,1
2617204.52448709,1206795.86797255,1
2617204.73176709,1206795.86797255,1
2617204.93904709,1206795.86797255,1
2617205.14632709,1206795.86797255,1
2617205.35360709,1206795.86797255,1
2617205.56088709,1206795.86797255,1
2617205.76816709,1206795.86797255,1
2617205.97544709,1206795.86797255,1
2617206.18272709,1206795.86797255,1
2617206.39000709,1206795.86797255,1
2617206.59728709,1206795.86797255,1
2617205.14632709,1206795.66069255,1
2617205.35360709,1206795.66069255,1
2617205.56088709,1206795.66069255,1
2617205.76816709,1206795.66069255,1
2617205.97544709,1206795.66069255,1
2617206.18272709,1206795.66069255,1
2617206.39000709,1206795.66069255,1
2617206.59728709,1206795.66069255,1
2617206.80456709,1206795.66069255,1
2617207.01184709,1206795.66069255,1
2617205.56088709,1206795.45341255,1
2617205.76816709,1206795.45341255,1
2617205.97544709,1206795.45341255,1
2617206.18272709,1206795.45341255,1
2617206.39000709,1206795.45341255,1
2617206.59728709,1206795.45341255,1
2617206.80456709,1206795.45341255,1
2617207.01184709,1206795.45341255,1
2617207.21912709,1206795.45341255,1
2617207.42640709,1206795.45341255,1
2617205.97544709,1206795.24613255,1
2617206.18272709,1206795.24613255,1
2617206.39000709,1206795.24613255,1
2617206.59728709,1206795.24613255,1
2617206.80456709,1206795.24613255,1
2617207.01184709,1206795.24613255,1
2617207.21912709,1206795.24613255,1
2617207.42640709,1206795.24613255,1
2617207.63368709,1206795.24613255,1
2617207.84096709,1206795.24613255,1
2617206.39000709,1206795.03885255,1
2617206.59728709,1206795.03885255,1
2617206.80456709,1206795.03885255,1
2617207.01184709,1206795.03885255,1
2617207.21912709,1206795.03885255,1
2617207.42640709,1206795.03885255,1
2617207.63368709,1206795.03885255,1
2617207.84096709,1206795.03885255,1
2617208.04824709,1206795.03885255,1
2617208.25552709,1206795.03885255,1
2617208.46280709,1206795.03885255,1
2617206.80456709,1206794.83157255,1
2617207.01184709,1206794.83157255,1
2617207.21912709,1206794.83157255,1
2617207.42640709,1206794.83157255,1
2617207.63368709,1206794.83157255,1
2617207.84096709,1206794.83157255,1
2617208.04824709,1206794.83157255,1
2617208.25552709,1206794.83157255,1
2617208.46280709,1206794.83157255,1
2617208.67008709,1206794.83157255,1
2617207.21912709,1206794.62429255,1
2617207.42640709,1206794.62429255,1
2617207.63368709,1206794.62429255,1
2617207.84096709,1206794.62429255,1
2617208.04824709,1206794.62429255,1
2617208.25552709,1206794.62429255,1
2617208.46280709,1206794.62429255,1
2617208.67008709,1206794.62429255,1
2617208.87736709,1206794.62429255,1
2617209.08464709,1206794.62429255,1
2617209.29192709,1206794.62429255,1
2617207.63368709,1206794.41701255,1
2617207.84096709,1206794.41701255,1
2617208.04824709,1206794.41701255,1
2617208.25552709,1206794.41701255,1
2617208.46280709,1206794.41701255,1
2617208.67008709,1206794.41701255,1
2617208.87736709,1206794.41701255,1
2617209.08464709,1206794.41701255,1
2617209.29192709,1206794.41701255,1
2617209.49920709,1206794.41701255,1
2617209.70648709,1206794.41701255,1
2617208.04824709,1206794.20973255,1
2617208.25552709,1206794.20973255,1
2617208.46280709,1206794.20973255,1
2617208.67008709,1206794.20973255,1
2617208.87736709,1206794.20973255,1
2617209.08464709,1206794.20973255,1
2617209.29192709,1206794.20973255,1
2617209.49920709,1206794.20973255,1
2617209.70648709,1206794.20973255,1
2617209.91376708,1206794.20973255,1
2617210.12104708,1206794.20973255,1
2617210.32832708,1206794.20973255,1
2617208.67008709,1206794.00245255,1
2617208.87736709,1206794.00245255,1
2617209.08464709,1206794.00245255,1
2617209.29192709,1206794.00245255,1
2617209.49920709,1206794.00245255,1
2617209.70648709,1206794.00245255,1
2617209.91376708,1206794.00245255,1
2617210.12104708,1206794.00245255,1
2617210.32832708,1206794.00245255,1
2617210.53560708,1206794.00245255,1
2617209.08464709,1206793.79517255,1
2617209.29192709,1206793.79517255,1
2617209.49920709,1206793.79517255,1
2617209.70648709,1206793.79517255,1
2617209.91376708,1206793.79517255,1
2617210.12104708,1206793.79517255,1
2617210.32832708,1206793.79517255,1
2617210.53560708,1206793.79517255,1
2617210.74288708,1206793.79517255,1
2617210.95016708,1206793.79517255,1
2617209.49920709,1206793.58789255,1
2617209.70648709,1206793.58789255,1
2617209.91376708,1206793.58789255,1
2617210.12104708,1206793.58789255,1
2617210.32832708,1206793.58789255,1
2617210.53560708,1206793.58789255,1
2617210.74288708,1206793.58789255,1
2617210.95016708,1206793.58789255,1
2617211.15744708,1206793.58789255,1
2617209.91376708,1206793.38061255,1
2617210.12104708,1206793.38061255,1
2617210.32832708,1206793.38061255,1
2617210.53560708,1206793.38061255,1
2617210.74288708,1206793.38061255,1
2617210.95016708,1206793.38061255,1
2617211.15744708,1206793.38061255,1
2617211.36472708,1206793.38061255,1
2617211.57200708,1206793.38061255,1
2617211.77928708,1206793.38061255,1
2617210.32832708,1206793.17333255,1
2617210.53560708,1206793.17333255,1
2617210.74288708,1206793.17333255,1
2617210.95016708,1206793.17333255,1
2617211.15744708,1206793.17333255,1
2617211.36472708,1206793.17333255,1
2617211.57200708,1206793.17333255,1
2617211.77928708,1206793.17333255,1
2617211.98656708,1206793.17333255,1
2617212.19384708,1206793.17333255,1
2617212.40112708,1206793.17333255,1
2617210.53560708,1206792.96605255,1
2617210.74288708,1206792.96605255,1
2617210.95016708,1206792.96605255,1
2617211.15744708,1206792.96605255,1
2617211.36472708,1206792.96605255,1
2617211.57200708,1206792.96605255,1
2617211.77928708,1206792.96605255,1
2617211.98656708,1206792.96605255,1
2617212.19384708,1206792.96605255,1
2617212.40112708,1206792.96605255,1
2617212.60840708,1206792.96605255,1
2617210.95016708,1206792.75877255,1
2617211.15744708,1206792.75877255,1
2617211.36472708,1206792.75877255,1
2617211.57200708,1206792.75877255,1
2617211.77928708,1206792.75877255,1
2617211.98656708,1206792.75877255,1
2617212.19384708,1206792.75877255,1
2617212.40112708,1206792.75877255,1
2617212.60840708,1206792.75877255,1
2617212.81568708,1206792.75877255,1
2617213.02296708,1206792.75877255,1
2617211.15744708,1206792.55149255,1
2617211.36472708,1206792.55149255,1
2617211.57200708,1206792.55149255,1
2617211.77928708,1206792.55149255,1
2617211.98656708,1206792.55149255,1
2617212.19384708,1206792.55149255,1
2617212.40112708,1206792.55149255,1
2617212.60840708,1206792.55149255,1
2617212.81568708,1206792.55149255,1
2617213.02296708,1206792.55149255,1
2617213.23024708,1206792.55149255,1
2617211.36472708,1206792.34421255,1
2617211.57200708,1206792.34421255,1
2617211.77928708,1206792.34421255,1
2617211.98656708,1206792.34421255,1
2617212.19384708,1206792.34421255,1
2617212.40112708,1206792.34421255,1
2617212.60840708,1206792.34421255,1
2617212.81568708,1206792.34421255,1
2617213.02296708,1206792.34421255,1
2617213.23024708,1206792.34421255,1
2617213.43752708,1206792.34421255,1
2617213.64480708,1206792.34421255,1
2617211.57200708,1206792.13693255,1
2617211.77928708,1206792.13693255,1
2617211.98656708,1206792.13693255,1
2617212.19384708,1206792.13693255,1
2617212.40112708,1206792.13693255,1
2617212.60840708,1206792.13693255,1
2617212.81568708,1206792.13693255,1
2617213.02296708,1206792.13693255,1
2617213.23024708,1206792.13693255,1
2617213.43752708,1206792.13693255,1
2617213.64480708,1206792.13693255,1
2617213.85208708,1206792.13693255,1
2617211.98656708,1206791.92965255,1
2617212.19384708,1206791.92965255,1
2617212.40112708,1206791.92965255,1
2617212.60840708,1206791.92965255,1
2617212.81568708,1206791.92965255,1
2617213.02296708,1206791.92965255,1
2617213.23024708,1206791.92965255,1
2617213.43752708,1206791.92965255,1
2617213.64480708,1206791.92965255,1
2617213.85208708,1206791.92965255,1
2617214.05936708,1206791.92965255,1
2617214.26664708,1206791.92965255,1
2617212.40112708,1206791.72237255,1
2617212.60840708,1206791.72237255,1
2617212.81568708,1206791.72237255,1
2617213.02296708,1206791.72237255,1
2617213.23024708,1206791.72237255,1
2617213.43752708,1206791.72237255,1
2617213.64480708,1206791.72237255,1
2617213.85208708,1206791.72237255,1
2617214.05936708,1206791.72237255,1
2617214.26664708,1206791.72237255,1
2617214.47392708,1206791.72237255,1
2617214.68120708,1206791.72237255,1
2617212.81568708,1206791.51509255,1
2617213.02296708,1206791.51509255,1
2617213.23024708,1206791.51509255,1
2617213.43752708,1206791.51509255,1
2617213.64480708,1206791.51509255,1
2617213.85208708,1206791.51509255,1
2617214.05936708,1206791.51509255,1
2617214.26664708,1206791.51509255,1
2617214.47392708,1206791.51509255,1
2617214.68120708,1206791.51509255,1
2617214.88848708,1206791.51509255,1
2617213.23024708,1206791.30781255,1
2617213.43752708,1206791.30781255,1
2617213.64480708,1206791.30781255,1
2617213.85208708,1206791.30781255,1
2617214.05936708,1206791.30781255,1
2617214.26664708,1206791.30781255,1
2617214.47392708,1206791.30781255,1
2617214.68120708,1206791.30781255,1
2617214.88848708,1206791.30781255,1
2617215.09576708,1206791.30781255,1
2617215.30304708,1206791.30781255,1
2617213.43752708,1206791.10053255,1
2617213.64480708,1206791.10053255,1
2617213.85208708,1206791.10053255,1
2617214.05936708,1206791.10053255,1
2617214.26664708,1206791.10053255,1
2617214.47392708,1206791.10053255,1
2617214.68120708,1206791.10053255,1
2617214.88848708,1206791.10053255,1
2617215.09576708,1206791.10053255,1
2617215.30304708,1206791.10053255,1
2617215.51032708,1206791.10053255,1
2617215.71760708,1206791.10053255,1
2617213.85208708,1206790.89325255,1
2617214.05936708,1206790.89325255,1
2617214.26664708,1206790.89325255,1
2617214.47392708,1206790.89325255,1
2617214.68120708,1206790.89325255,1
2617214.88848708,1206790.89325255,1
2617215.09576708,1206790.89325255,1
2617215.30304708,1206790.89325255,1
2617215.51032708,1206790.89325255,1
2617215.71760708,1206790.89325255,1
2617214.05936708,1206790.68597255,1
2617214.26664708,1206790.68597255,1
2617214.47392708,1206790.68597255,1
2617214.68120708,1206790.68597255,1
2617214.88848708,1206790.68597255,1
2617215.09576708,1206790.68597255,1
2617215.30304708,1206790.68597255,1
2617215.51032708,1206790.68597255,1
2617215.71760708,1206790.68597255,1
2617215.92488708,1206790.68597255,1
2617216.13216708,1206790.68597255,1
2617214.47392708,1206790.47869255,1
2617214.68120708,1206790.47869255,1
2617214.88848708,1206790.47869255,1
2617215.09576708,1206790.47869255,1
2617215.30304708,1206790.47869255,1
2617215.51032708,1206790.47869255,1
2617215.71760708,1206790.47869255,1
2617215.92488708,1206790.47869255,1
2617216.13216708,1206790.47869255,1
2617216.33944708,1206790.47869255,1
2617216.54672708,1206790.47869255,1
2617216.75400708,1206790.47869255,1
2617214.68120708,1206790.27141255,1
2617214.88848708,1206790.27141255,1
2617215.09576708,1206790.27141255,1
2617215.30304708,1206790.27141255,1
2617215.51032708,1206790.27141255,1
2617215.71760708,1206790.27141255,1
2617215.92488708,1206790.27141255,1
2617216.13216708,1206790.27141255,1
2617216.33944708,1206790.27141255,1
2617216.54672708,1206790.27141255,1
2617216.75400708,1206790.27141255,1
2617216.96128708,1206790.27141255,1
2617214.88848708,1206790.06413255,1
2617215.09576708,1206790.06413255,1
2617215.30304708,1206790.06413255,1
2617215.51032708,1206790.06413255,1
2617215.71760708,1206790.06413255,1
2617215.92488708,1206790.06413255,1
2617216.13216708,1206790.06413255,1
2617216.33944708,1206790.06413255,1
2617216.54672708,1206790.06413255,1
2617216.75400708,1206790.06413255,1
2617216.96128708,1206790.06413255,1
2617217.16856708,1206790.06413255,1
2617217.37584708,1206790.06413255,1
2617215.09576708,1206789.85685255,1
2617215.30304708,1206789.85685255,1
2617215.51032708,1206789.85685255,1
2617215.71760708,1206789.85685255,1
2617215.92488708,1206789.85685255,1
2617216.13216708,1206789.85685255,1
2617216.33944708,1206789.85685255,1
2617216.54672708,1206789.85685255,1
2617216.75400708,1206789.85685255,1
2617216.96128708,1206789.85685255,1
2617217.16856708,1206789.85685255,1
2617217.37584708,1206789.85685255,1
2617217.58312708,1206789.85685255,1
2617215.51032708,1206789.64957255,1
2617215.71760708,1206789.64957255,1
2617215.92488708,1206789.64957255,1
2617216.13216708,1206789.64957255,1
2617216.33944708,1206789.64957255,1
2617216.54672708,1206789.64957255,1
2617216.75400708,1206789.64957255,1
2617216.96128708,1206789.64957255,1
2617217.16856708,1206789.64957255,1
2617217.37584708,1206789.64957255,1
2617217.58312708,1206789.64957255,1
2617217.79040708,1206789.64957255,1
2617217.99768707,1206789.64957255,1
2617215.92488708,1206789.44229255,1
2617216.13216708,1206789.44229255,1
2617216.33944708,1206789.44229255,1
2617216.54672708,1206789.44229255,1
2617216.75400708,1206789.44229255,1
2617216.96128708,1206789.44229255,1
2617217.16856708,1206789.44229255,1
2617217.37584708,1206789.44229255,1
2617217.58312708,1206789.44229255,1
2617217.79040708,1206789.44229255,1
2617217.99768707,1206789.44229255,1
2617218.20496707,1206789.44229255,1
2617218.41224707,1206789.44229255,1
2617216.13216708,1206789.23501255,1
2617216.33944708,1206789.23501255,1
2617216.54672708,1206789.23501255,1
2617216.75400708,1206789.23501255,1
2617216.96128708,1206789.23501255,1
2617217.16856708,1206789.23501255,1
2617217.37584708,1206789.23501255,1
2617217.58312708,1206789.23501255,1
2617217.79040708,1206789.23501255,1
2617217.99768707,1206789.23501255,1
2617218.20496707,1206789.23501255,1
2617218.41224707,1206789.23501255,1
2617218.61952707,1206789.23501255,1
2617216.75400708,1206789.02773255,1
2617216.96128708,1206789.02773255,1
2617217.16856708,1206789.02773255,1
2617217.37584708,1206789.02773255,1
2617217.58312708,1206789.02773255,1
2617217.79040708,1206789.02773255,1
2617217.99768707,1206789.02773255,1
2617218.20496707,1206789.02773255,1
2617218.41224707,1206789.02773255,1
2617218.61952707,1206789.02773255,1
2617218.82680707,1206789.02773255,1
2617219.03408707,1206789.02773255,1
2617217.16856708,1206788.82045255,1
2617217.37584708,1206788.82045255,1
2617217.58312708,1206788.82045255,1
2617217.79040708,1206788.82045255,1
2617217.99768707,1206788.82045255,1
2617218.20496707,1206788.82045255,1
2617218.41224707,1206788.82045255,1
2617218.61952707,1206788.82045255,1
2617218.82680707,1206788.82045255,1
2617219.03408707,1206788.82045255,1
2617219.24136707,1206788.82045255,1
2617219.44864707,1206788.82045255,1
2617217.37584708,1206788.61317255,1
2617217.58312708,1206788.61317255,1
2617217.79040708,1206788.61317255,1
2617217.99768707,1206788.61317255,1
2617218.20496707,1206788.61317255,1
2617218.41224707,1206788.61317255,1
2617218.61952707,1206788.61317255,1
2617218.82680707,1206788.61317255,1
2617219.03408707,1206788.61317255,1
2617219.24136707,1206788.61317255,1
2617219.44864707,1206788.61317255,1
2617219.65592707,1206788.61317255,1
2617219.86320707,1206788.61317255,1
2617217.58312708,1206788.40589255,1
2617217.79040708,1206788.40589255,1
2617217.99768707,1206788.40589255,1
2617218.20496707,1206788.40589255,1
2617218.41224707,1206788.40589255,1
2617218.61952707,1206788.40589255,1
2617218.82680707,1206788.40589255,1
2617219.03408707,1206788.40589255,1
2617219.24136707,1206788.40589255,1
2617219.44864707,1206788.40589255,1
2617219.65592707,1206788.40589255,1
2617219.86320707,1206788.40589255,1
2617220.07048707,1206788.40589255,1
2617220.27776707,1206788.40589255,1
2617217.99768707,1206788.19861255,1
2617218.20496707,1206788.19861255,1
2617218.41224707,1206788.19861255,1
2617218.61952707,1206788.19861255,1
2617218.82680707,1206788.19861255,1
2617219.03408707,1206788.19861255,1
2617219.24136707,1206788.19861255,1
2617219.44864707,1206788.19861255,1
2617219.65592707,1206788.19861255,1
2617219.86320707,1206788.19861255,1
2617220.07048707,1206788.19861255,1
2617220.27776707,1206788.19861255,1
2617220.48504707,1206788.19861255,1
2617220.69232707,1206788.19861255,1
2617218.41224707,1206787.99133255,1
2617218.61952707,1206787.99133255,1
2617218.82680707,1206787.99133255,1
2617219.03408707,1206787.99133255,1
2617219.24136707,1206787.99133255,1
2617219.44864707,1206787.99133255,1
2617219.65592707,1206787.99133255,1
2617219.86320707,1206787.99133255,1
2617220.07048707,1206787.99133255,1
2617220.27776707,1206787.99133255,1
2617220.48504707,1206787.99133255,1
2617220.69232707,1206787.99133255,1
2617220.89960707,1206787.99133255,1
2617218.61952707,1206787.78405255,1
2617218.82680707,1206787.78405255,1
2617219.03408707,1206787.78405255,1
2617219.24136707,1206787.78405255,1
2617219.44864707,1206787.78405255,1
2617219.65592707,1206787.78405255,1
2617219.86320707,1206787.78405255,1
2617220.07048707,1206787.78405255,1
2617220.27776707,1206787.78405255,1
2617220.48504707,1206787.78405255,1
2617220.69232707,1206787.78405255,1
2617220.89960707,1206787.78405255,1
2617221.10688707,1206787.78405255,1
2617221.31416707,1206787.78405255,1
2617221.52144707,1206787.78405255,1
2617219.03408707,1206787.57677255,1
2617219.24136707,1206787.57677255,1
2617219.44864707,1206787.57677255,1
2617219.65592707,1206787.57677255,1
2617219.86320707,1206787.57677255,1
2617220.07048707,1206787.57677255,1
2617220.27776707,1206787.57677255,1
2617220.48504707,1206787.57677255,1
2617220.69232707,1206787.57677255,1
2617220.89960707,1206787.57677255,1
2617221.10688707,1206787.57677255,1
2617221.31416707,1206787.57677255,1
2617221.52144707,1206787.57677255,1
2617221.72872707,1206787.57677255,1
2617219.44864707,1206787.36949255,1
2617219.65592707,1206787.36949255,1
2617219.86320707,1206787.36949255,1
2617220.07048707,1206787.36949255,1
2617220.27776707,1206787.36949255,1
2617220.48504707,1206787.36949255,1
2617220.69232707,1206787.36949255,1
2617220.89960707,1206787.36949255,1
2617221.10688707,1206787.36949255,1
2617221.31416707,1206787.36949255,1
2617221.52144707,1206787.36949255,1
2617221.72872707,1206787.36949255,1
2617221.93600707,1206787.36949255,1
2617222.14328707,1206787.36949255,1
2617219.65592707,1206787.16221255,1
2617219.86320707,1206787.16221255,1
2617220.07048707,1206787.16221255,1
2617220.27776707,1206787.16221255,1
2617220.48504707,1206787.16221255,1
2617220.69232707,1206787.16221255,1
2617220.89960707,1206787.16221255,1
2617221.10688707,1206787.16221255,1
2617221.31416707,1206787.16221255,1
2617221.52144707,1206787.16221255,1
2617221.72872707,1206787.16221255,1
2617221.93600707,1206787.16221255,1
2617222.14328707,1206787.16221255,1
2617222.35056707,1206787.16221255,1
2617222.55784707,1206787.16221255,1
2617220.07048707,1206786.95493255,1
2617220.27776707,1206786.95493255,1
2617220.48504707,1206786.95493255,1
2617220.69232707,1206786.95493255,1
2617220.89960707,1206786.95493255,1
2617221.10688707,1206786.95493255,1
2617221.31416707,1206786.95493255,1
2617221.52144707,1206786.95493255,1
2617221.72872707,1206786.95493255,1
2617221.93600707,1206786.95493255,1
2617222.14328707,1206786.95493255,1
2617222.35056707,1206786.95493255,1
2617222.55784707,1206786.95493255,1
2617222.76512707,1206786.95493255,1
2617222.97240707,1206786.95493255,1
2617220.48504707,1206786.74765255,1
2617220.69232707,1206786.74765255,1
2617220.89960707,1206786.74765255,1
2617221.10688707,1206786.74765255,1
2617221.31416707,1206786.74765255,1
2617221.52144707,1206786.74765255,1
2617221.72872707,1206786.74765255,1
2617221.93600707,1206786.74765255,1
2617222.14328707,1206786.74765255,1
2617222.35056707,1206786.74765255,1
2617222.55784707,1206786.74765255,1
2617222.76512707,1206786.74765255,1
2617222.97240707,1206786.74765255,1
2617223.17968707,1206786.74765255,1
2617221.10688707,1206786.54037255,1
2617221.31416707,1206786.54037255,1
2617221.52144707,1206786.54037255,1
2617221.72872707,1206786.54037255,1
2617221.93600707,1206786.54037255,1
2617222.14328707,1206786.54037255,1
2617222.35056707,1206786.54037255,1
2617222.55784707,1206786.54037255,1
2617222.76512707,1206786.54037255,1
2617222.97240707,1206786.54037255,1
2617223.17968707,1206786.54037255,1
2617223.38696707,1206786.54037255,1
2617223.59424707,1206786.54037255,1
2617223.80152707,1206786.54037255,1
2617221.52144707,1206786.33309255,1
2617221.72872707,1206786.33309255,1
2617221.93600707,1206786.33309255,1
2617222.14328707,1206786.33309255,1
2617222.35056707,1206786.33309255,1
2617222.55784707,1206786.33309255,1
2617222.76512707,1206786.33309255,1
2617222.97240707,1206786.33309255,1
2617223.17968707,1206786.33309255,1
2617223.38696707,1206786.33309255,1
2617223.59424707,1206786.33309255,1
2617223.80152707,1206786.33309255,1
2617224.00880707,1206786.33309255,1
2617224.21608707,1206786.33309255,1
2617221.93600707,1206786.12581255,1
2617222.14328707,1206786.12581255,1
2617222.35056707,1206786.12581255,1
2617222.55784707,1206786.12581255,1
2617222.76512707,1206786.12581255,1
2617222.97240707,1206786.12581255,1
2617223.17968707,1206786.12581255,1
2617223.38696707,1206786.12581255,1
2617223.59424707,1206786.12581255,1
2617223.80152707,1206786.12581255,1
2617224.00880707,1206786.12581255,1
2617224.21608707,1206786.12581255,1
2617224.42336707,1206786.12581255,1
2617224.63064707,1206786.12581255,1
2617222.14328707,1206785.91853255,1
2617222.35056707,1206785.91853255,1
2617222.55784707,1206785.91853255,1
2617222.76512707,1206785.91853255,1
2617222.97240707,1206785.91853255,1
2617223.17968707,1206785.91853255,1
2617223.38696707,1206785.91853255,1
2617223.59424707,1206785.91853255,1
2617223.80152707,1206785.91853255,1
2617224.00880707,1206785.91853255,1
2617224.21608707,1206785.91853255,1
2617224.42336707,1206785.91853255,1
2617224.63064707,1206785.91853255,1
2617224.83792707,1206785.91853255,1
2617222.55784707,1206785.71125255,1
2617222.76512707,1206785.71125255,1
2617222.97240707,1206785.71125255,1
2617223.17968707,1206785.71125255,1
2617223.38696707,1206785.71125255,1
2617223.59424707,1206785.71125255,1
2617223.80152707,1206785.71125255,1
2617224.00880707,1206785.71125255,1
2617224.21608707,1206785.71125255,1
2617224.42336707,1206785.71125255,1
2617224.63064707,1206785.71125255,1
2617224.83792707,1206785.71125255,1
2617225.04520707,1206785.71125255,1
2617225.25248707,1206785.71125255,1
2617222.97240707,1206785.50397255,1
2617223.17968707,1206785.50397255,1
2617223.38696707,1206785.50397255,1
2617223.59424707,1206785.50397255,1
2617223.80152707,1206785.50397255,1
2617224.00880707,1206785.50397255,1
2617224.21608707,1206785.50397255,1
2617224.42336707,1206785.50397255,1
2617224.63064707,1206785.50397255,1
2617224.83792707,1206785.50397255,1
2617225.04520707,1206785.50397255,1
2617225.25248707,1206785.50397255,1
2617225.45976707,1206785.50397255,1
2617225.66704707,1206785.50397255,1
2617223.17968707,1206785.29669255,1
2617223.38696707,1206785.29669255,1
2617223.59424707,1206785.29669255,1
2617223.80152707,1206785.29669255,1
2617224.00880707,1206785.29669255,1
2617224.21608707,1206785.29669255,1
2617224.42336707,1206785.29669255,1
2617224.63064707,1206785.29669255,1
2617224.83792707,1206785.29669255,1
2617225.04520707,1206785.29669255,1
2617225.25248707,1206785.29669255,1
2617225.45976707,1206785.29669255,1
2617225.66704707,1206785.29669255,1
2617225.87432706,1206785.29669255,1
2617226.08160706,1206785.29669255,1
2617223.59424707,1206785.08941255,1
2617223.80152707,1206785.08941255,1
2617224.00880707,1206785.08941255,1
2617224.21608707,1206785.08941255,1
2617224.42336707,1206785.08941255,1
2617224.63064707,1206785.08941255,1
2617224.83792707,1206785.08941255,1
2617225.04520707,1206785.08941255,1
2617225.25248707,1206785.08941255,1
2617225.45976707,1206785.08941255,1
2617225.66704707,1206785.08941255,1
2617225.87432706,1206785.08941255,1
2617226.08160706,1206785.08941255,1
2617226.28888706,1206785.08941255,1
2617223.80152707,1206784.88213255,1
2617224.00880707,1206784.88213255,1
2617224.21608707,1206784.88213255,1
2617224.42336707,1206784.88213255,1
2617224.63064707,1206784.88213255,1
2617224.83792707,1206784.88213255,1
2617225.04520707,1206784.88213255,1
2617225.25248707,1206784.88213255,1
2617225.45976707,1206784.88213255,1
2617225.66704707,1206784.88213255,1
2617225.87432706,1206784.88213255,1
2617226.08160706,1206784.88213255,1
2617226.28888706,1206784.88213255,1
2617226.49616706,1206784.88213255,1
2617224.21608707,1206784.67485255,1
2617224.42336707,1206784.67485255,1
2617224.63064707,1206784.67485255,1
2617224.83792707,1206784.67485255,1
2617225.04520707,1206784.67485255,1
2617225.25248707,1206784.67485255,1
2617225.45976707,1206784.67485255,1
2617225.66704707,1206784.67485255,1
2617225.87432706,1206784.67485255,1
2617226.08160706,1206784.67485255,1
2617226.28888706,1206784.67485255,1
2617226.49616706,1206784.67485255,1
2617226.70344706,1206784.67485255,1
2617226.91072706,1206784.67485255,1
2617224.63064707,1206784.46757255,1
2617224.83792707,1206784.46757255,1
2617225.04520707,1206784.46757255,1
2617225.25248707,1206784.46757255,1
2617225.45976707,1206784.46757255,1
2617225.66704707,1206784.46757255,1
2617225.87432706,1206784.46757255,1
2617226.08160706,1206784.46757255,1
2617226.28888706,1206784.46757255,1
2617226.49616706,1206784.46757255,1
2617226.70344706,1206784.46757255,1
2617226.91072706,1206784.46757255,1
2617227.11800706,1206784.46757255,1
2617225.04520707,1206784.26029255,1
2617225.25248707,1206784.26029255,1
2617225.45976707,1206784.26029255,1
2617225.66704707,1206784.26029255,1
2617225.87432706,1206784.26029255,1
2617226.08160706,1206784.26029255,1
2617226.28888706,1206784.26029255,1
2617226.49616706,1206784.26029255,1
2617226.70344706,1206784.26029255,1
2617226.91072706,1206784.26029255,1
2617227.11800706,1206784.26029255,1
2617227.32528706,1206784.26029255,1
2617227.53256706,1206784.26029255,1
2617225.25248707,1206784.05301255,1
2617225.45976707,1206784.05301255,1
2617225.66704707,1206784.05301255,1
2617225.87432706,1206784.05301255,1
2617226.08160706,1206784.05301255,1
2617226.28888706,1206784.05301255,1
2617226.49616706,1206784.05301255,1
2617226.70344706,1206784.05301255,1
2617226.91072706,1206784.05301255,1
2617227.11800706,1206784.05301255,1
2617227.32528706,1206784.05301255,1
