Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
203	:	1778487332.537	  1113.792	0	25971	0	0	Rscript run_model.R 203 2 720 3
204	:	1778487814.592	  1084.846	0	23410	0	0	Rscript run_model.R 204 2 1200 3
205	:	1778488423.532	  1105.001	0	24051	0	0	Rscript run_model.R 205 2 1040 3
206	:	1778488438.830	  1109.038	0	24051	0	0	Rscript run_model.R 206 5 1040 3
207	:	1778488446.339	  1115.227	0	49113	0	0	Rscript run_model.R 207 5 1040 1.5
208	:	1778488446.342	  1118.956	0	53178	0	0	Rscript run_model.R 208 5 560 1.5
209	:	1778488899.449	  1097.329	0	30043	0	0	Rscript run_model.R 209 4 880 2.5
210	:	1778489528.558	  1135.947	0	36713	0	0	Rscript run_model.R 210 4 400 2.5
211	:	1778489547.878	  1129.151	0	36713	0	0	Rscript run_model.R 211 7 400 2.5
213	:	1778489565.310	  1117.263	0	27361	0	0	Rscript run_model.R 213 4 560 3
212	:	1778489561.577	  1134.073	0	65543	0	0	Rscript run_model.R 212 7 400 1
214	:	1778489996.788	  1084.771	0	27361	0	0	Rscript run_model.R 214 7 560 3
215	:	1778490664.516	  1120.818	0	53178	0	0	Rscript run_model.R 215 7 560 1.5
216	:	1778490677.272	  1110.578	0	49111	0	0	Rscript run_model.R 216 7 1040 1.5
217	:	1778490682.584	  1108.768	0	28973	0	0	Rscript run_model.R 217 6 1200 2.5
218	:	1778490695.668	  1107.789	0	57826	0	0	Rscript run_model.R 218 6 1200 1
219	:	1778491081.571	  1079.225	0	59055	0	0	Rscript run_model.R 219 3 1200 1
222	:	1778491791.365	  1110.513	0	41851	0	0	Rscript run_model.R 222 6 1040 2
220	:	1778491785.350	  1121.221	0	58839	0	0	Rscript run_model.R 220 3 720 1
223	:	1778491803.473	  1106.486	0	41851	0	0	Rscript run_model.R 223 3 1040 2
221	:	1778491787.864	  1127.100	0	72872	0	0	Rscript run_model.R 221 6 1040 0.5
224	:	1778492160.809	  1081.859	0	42561	0	0	Rscript run_model.R 224 3 560 2
225	:	1778492901.891	  1124.588	0	46341	0	0	Rscript run_model.R 225 7 400 2
226	:	1778492906.585	  1132.638	0	80213	0	0	Rscript run_model.R 226 7 400 0.5
227	:	1778492909.971	  1131.608	0	80315	0	0	Rscript run_model.R 227 4 400 0.5
228	:	1778492914.978	  1127.677	0	75780	0	0	Rscript run_model.R 228 4 880 0.5
229	:	1778493242.683	  1102.151	0	75780	0	0	Rscript run_model.R 229 4 880 0.5
233	:	1778494042.673	  1105.168	0	40431	0	0	Rscript run_model.R 233 3 720 2
230	:	1778494026.493	  1127.292	0	80315	0	0	Rscript run_model.R 230 4 400 0.5
231	:	1778494039.239	  1114.955	0	46341	0	0	Rscript run_model.R 231 4 400 2
232	:	1778494041.592	  1117.606	0	46341	0	0	Rscript run_model.R 232 7 400 2
234	:	1778494344.852	  1075.092	0	40431	0	0	Rscript run_model.R 234 6 720 2
238	:	1778495159.211	  1106.631	0	60793	0	0	Rscript run_model.R 238 4 1040 1
237	:	1778495154.206	  1117.116	0	68648	0	0	Rscript run_model.R 237 4 560 1
236	:	1778495153.799	  1124.118	0	77932	0	0	Rscript run_model.R 236 6 1200 0.5
235	:	1778495147.853	  1130.325	0	76429	0	0	Rscript run_model.R 235 6 720 0.5
239	:	1778495419.960	  1087.394	0	31102	0	0	Rscript run_model.R 239 4 1040 2.5
240	:	1778496265.872	  1130.860	0	31103	0	0	Rscript run_model.R 240 7 1040 2.5
242	:	1778496277.932	  1132.955	0	39311	0	0	Rscript run_model.R 242 4 880 2
243	:	1778496278.195	  1136.301	0	38941	0	0	Rscript run_model.R 243 7 880 2
241	:	1778496271.338	  1147.132	0	46341	0	0	Rscript run_model.R 241 4 400 2
244	:	1778496507.363	  1122.703	0	75309	0	0	Rscript run_model.R 244 7 880 0.5
245	:	1778497396.765	  1108.333	0	38611	0	0	Rscript run_model.R 245 4 1200 2
246	:	1778497410.898	  1107.765	0	38981	0	0	Rscript run_model.R 246 7 1200 2
247	:	1778497414.508	  1120.291	0	77932	0	0	Rscript run_model.R 247 7 1200 0.5
248	:	1778497418.485	  1129.725	0	76429	0	0	Rscript run_model.R 248 7 720 0.5
249	:	1778497630.284	  1080.251	0	50444	0	0	Rscript run_model.R 249 2 1040 1.5
250	:	1778498505.365	  1086.181	0	24051	0	0	Rscript run_model.R 250 2 1040 3
251	:	1778498518.676	  1101.641	0	27361	0	0	Rscript run_model.R 251 2 560 3
252	:	1778498534.814	  1103.590	0	27360	0	0	Rscript run_model.R 252 5 560 3
253	:	1778498548.227	  1110.151	0	60210	0	0	Rscript run_model.R 253 5 880 1
254	:	1778498710.541	  1069.188	0	59623	0	0	Rscript run_model.R 254 2 880 1
255	:	1778499591.566	  1087.125	0	65389	0	0	Rscript run_model.R 255 2 400 1
256	:	1778499620.329	  1079.984	0	36713	0	0	Rscript run_model.R 256 2 400 2.5
