total_area,total_averaged_temperature,morris_row_index,identifier,Class
672.0937841103427,17.76752281188965,98,22,T
57.72434285043124,18.453610468956466,99,18,NT
88.22422753613704,20.55235240274087,99,19,T
3637.9984287073603,20.48251724243164,99,20,T
3637.9984287073603,20.48251724243164,99,21,T
5559.146718343069,19.639619827270508,99,22,T
870.7370658947165,16.610644540507266,1,14,T
1125.395470096906,15.876734124962844,1,15,NT
702.2003640385803,17.015666948092658,1,16,NT
125.73648420699985,16.803453874769982,1,17,NT
1156.5360583163738,17.127915897971516,10,14,T
1032.5414980759817,15.7761756483282,10,15,NT
357.22823781839384,16.940084188304354,10,16,NT
132.45200603525174,16.808924924320714,10,17,NT
1156.5360583163738,17.127915897971516,100,14,T
1032.5414980759817,15.7761756483282,100,15,NT
357.22823781839384,16.940084188304354,100,16,NT
132.45200603525174,16.808924924320714,100,17,NT
1156.5360583163738,17.127915897971516,101,14,T
1032.5414980759817,15.7761756483282,101,15,NT
357.22823781839384,16.940084188304354,101,16,NT
132.45200603525174,16.808924924320714,101,17,NT
1061.2794753733288,17.062027771614794,102,14,T
1125.3954700948843,15.876734124962121,102,15,NT
357.22823781721735,16.94008418830418,102,16,NT
153.96397894785852,16.967936577356465,102,17,NT
1260.7362472977632,17.32867862335291,103,14,T
898.3177916618577,15.605588900145973,103,15,NT
357.2282378022695,16.940084188302592,103,16,NT
132.45200603525174,16.808924924320714,103,17,NT
1260.7362472977632,17.32867862335291,104,14,T
898.3177916595293,15.60558890014468,104,15,NT
357.22823781699606,16.940084188304194,104,16,NT
132.45200603528613,16.80892492432074,104,17,NT
870.7370658947165,16.610644540507266,105,14,T
1125.395470096906,15.876734124962844,105,15,NT
702.2003640385803,17.015666948092658,105,16,NT
125.73648420699985,16.803453874769982,105,17,NT
870.7370658968679,16.610644540503298,106,14,T
1125.3954700953134,15.876734124961875,106,15,NT
702.200364036977,17.015666948092658,106,16,NT
125.73648420699985,16.803453874769982,106,17,NT
870.7370658947165,16.610644540507266,107,14,T
1125.395470096906,15.876734124962844,107,15,NT
702.2003640385803,17.015666948092658,107,16,NT
125.73648420699985,16.803453874769982,107,17,NT
1260.7362472977632,17.32867862335291,108,14,T
898.3177916595293,15.60558890014468,108,15,NT
357.22823781699606,16.940084188304194,108,16,NT
132.45200603528613,16.80892492432074,108,17,NT
1260.7362472977632,17.32867862335291,109,14,T
898.3177916595293,15.60558890014468,109,15,NT
357.22823781699606,16.940084188304194,109,16,NT
132.45200603528613,16.80892492432074,109,17,NT
1061.2794753733288,17.062027771614794,11,14,T
1125.3954700948843,15.876734124962121,11,15,NT
357.22823781721735,16.94008418830418,11,16,NT
153.96397894785852,16.967936577356465,11,17,NT
1260.7362472977632,17.32867862335291,110,14,T
898.3177916618577,15.605588900145973,110,15,NT
357.2282378022695,16.940084188302592,110,16,NT
132.45200603525174,16.808924924320714,110,17,NT
870.7370658968679,16.610644540503298,111,14,T
1125.3954700953134,15.876734124961875,111,15,NT
702.200364036977,17.015666948092658,111,16,NT
125.73648420699985,16.803453874769982,111,17,NT
870.7370658968679,16.610644540503298,112,14,T
1125.3954700953134,15.876734124961875,112,15,NT
702.200364036977,17.015666948092658,112,16,NT
125.73648420699985,16.803453874769982,112,17,NT
870.7370658968679,16.610644540503298,113,14,T
1125.3954700953134,15.876734124961875,113,15,NT
702.200364036977,17.015666948092658,113,16,NT
125.73648420699985,16.803453874769982,113,17,NT
1260.7362472977632,17.32867862335291,114,14,T
898.3177916618577,15.605588900145973,114,15,NT
357.2282378022695,16.940084188302592,114,16,NT
132.45200603525174,16.808924924320714,114,17,NT
1260.7362472977632,17.32867862335291,115,14,T
898.3177916595293,15.60558890014468,115,15,NT
357.22823781699606,16.940084188304194,115,16,NT
132.45200603528613,16.80892492432074,115,17,NT
870.7370658947165,16.610644540507266,116,14,T
1125.395470096906,15.876734124962844,116,15,NT
702.2003640385803,17.015666948092658,116,16,NT
125.73648420699985,16.803453874769982,116,17,NT
870.7370658968679,16.610644540503298,117,14,T
1125.3954700953134,15.876734124961875,117,15,NT
702.200364036977,17.015666948092658,117,16,NT
125.73648420699985,16.803453874769982,117,17,NT
2840.634507866666,17.51288926695915,118,14,T
1002.2426280097906,15.739161767852112,118,15,NT
690.4788104167667,17.03988746979005,118,16,NT
132.45200603525174,16.808924924320714,118,17,NT
3138.760658690854,17.587628358193882,119,14,T
1002.2426280097474,15.739161767852073,119,15,NT
690.4788104178061,17.03988746979005,119,16,NT
132.45200603525174,16.808924924320714,119,17,NT
1061.2794753733288,17.062027771614794,12,14,T
1125.3954700948843,15.876734124962121,12,15,NT
357.22823781721735,16.94008418830418,12,16,NT
153.96397894785852,16.967936577356465,12,17,NT
4148.838015946894,17.687328216603536,120,14,T
1125.3954700938823,15.87673412496212,120,15,NT
357.22823781511266,16.940084188304297,120,16,NT
132.45200603525174,16.808924924320714,120,17,NT
4148.838015931922,17.687328216604374,121,14,T
1125.3954700947615,15.876734124962042,121,15,NT
357.2282378187167,16.940084188304393,121,16,NT
143.5605752644543,16.89331211367405,121,17,NT
4148.83801593196,17.687328216604367,122,14,T
1125.395470094721,15.876734124961866,122,15,NT
357.22823781511266,16.940084188304297,122,16,NT
143.5605752644543,16.89331211367405,122,17,NT
2840.634507866666,17.51288926695915,123,14,T
1002.2426280097906,15.739161767852112,123,15,NT
690.4788104167667,17.03988746979005,123,16,NT
132.45200603525174,16.808924924320714,123,17,NT
1260.7362472977632,17.32867862335291,124,14,T
898.3177916618577,15.605588900145973,124,15,NT
357.2282378022695,16.940084188302592,124,16,NT
132.45200603525174,16.808924924320714,124,17,NT
1260.7362472977632,17.32867862335291,125,14,T
898.3177916595293,15.60558890014468,125,15,NT
357.22823781699606,16.940084188304194,125,16,NT
132.45200603528613,16.80892492432074,125,17,NT
870.7370658968679,16.610644540503298,126,14,T
1125.3954700953134,15.876734124961875,126,15,NT
702.200364036977,17.015666948092658,126,16,NT
125.73648420699985,16.803453874769982,126,17,NT
870.7370658968679,16.610644540503298,127,14,T
1125.3954700953134,15.876734124961875,127,15,NT
702.200364036977,17.015666948092658,127,16,NT
125.73648420699985,16.803453874769982,127,17,NT
1260.7362472977632,17.32867862335291,128,14,T
898.3177916595293,15.60558890014468,128,15,NT
357.22823781699606,16.940084188304194,128,16,NT
132.45200603528613,16.80892492432074,128,17,NT
1260.7362472977632,17.32867862335291,129,14,T
898.3177916618577,15.605588900145973,129,15,NT
357.2282378022695,16.940084188302592,129,16,NT
132.45200603525174,16.808924924320714,129,17,NT
1156.5360583163738,17.127915897971516,13,14,T
1032.5414980759817,15.7761756483282,13,15,NT
357.22823781839384,16.940084188304354,13,16,NT
132.45200603525174,16.808924924320714,13,17,NT
1061.2794753733288,17.062027771614794,130,14,T
1125.3954700948843,15.876734124962121,130,15,NT
357.22823781721735,16.94008418830418,130,16,NT
153.96397894785852,16.967936577356465,130,17,NT
1061.2794753733288,17.062027771614794,131,14,T
1125.3954700948843,15.876734124962121,131,15,NT
357.22823781721735,16.94008418830418,131,16,NT
153.96397894785852,16.967936577356465,131,17,NT
1156.5360583163738,17.127915897971516,132,14,T
1032.5414980759817,15.7761756483282,132,15,NT
357.22823781839384,16.940084188304354,132,16,NT
132.45200603525174,16.808924924320714,132,17,NT
1061.2794753733288,17.062027771614794,14,14,T
1125.3954700948843,15.876734124962121,14,15,NT
357.22823781721735,16.94008418830418,14,16,NT
153.96397894785852,16.967936577356465,14,17,NT
1061.2794753733288,17.062027771614794,15,14,T
1125.3954700948843,15.876734124962121,15,15,NT
357.22823781721735,16.94008418830418,15,16,NT
153.96397894785852,16.967936577356465,15,17,NT
1061.2794753733288,17.062027771614794,16,14,T
1125.3954700948843,15.876734124962121,16,15,NT
357.22823781721735,16.94008418830418,16,16,NT
153.96397894785852,16.967936577356465,16,17,NT
1061.2794753733288,17.062027771614794,17,14,T
1125.3954700948843,15.876734124962121,17,15,NT
357.22823781721735,16.94008418830418,17,16,NT
153.96397894785852,16.967936577356465,17,17,NT
1156.5360583163738,17.127915897971516,18,14,T
1032.5414980759817,15.7761756483282,18,15,NT
357.22823781839384,16.940084188304354,18,16,NT
132.45200603525174,16.808924924320714,18,17,NT
3138.760658690854,17.587628358193882,19,14,T
1002.2426280097474,15.739161767852073,19,15,NT
690.4788104178061,17.03988746979005,19,16,NT
132.45200603525174,16.808924924320714,19,17,NT
870.7370658968679,16.610644540503298,2,14,T
1125.3954700953134,15.876734124961875,2,15,NT
702.200364036977,17.015666948092658,2,16,NT
125.73648420699985,16.803453874769982,2,17,NT
3138.760658690854,17.587628358193882,20,14,T
1002.2426280097474,15.739161767852073,20,15,NT
690.4788104178061,17.03988746979005,20,16,NT
132.45200603525174,16.808924924320714,20,17,NT
4148.838015946894,17.687328216603536,21,14,T
1125.3954700938823,15.87673412496212,21,15,NT
357.22823781511266,16.940084188304297,21,16,NT
132.45200603525174,16.808924924320714,21,17,NT
4148.838015946894,17.687328216603536,22,14,T
1125.3954700938823,15.87673412496212,22,15,NT
357.22823781511266,16.940084188304297,22,16,NT
132.45200603525174,16.808924924320714,22,17,NT
3138.760658690854,17.587628358193882,23,14,T
1002.2426280097474,15.739161767852073,23,15,NT
690.4788104178061,17.03988746979005,23,16,NT
132.45200603525174,16.808924924320714,23,17,NT
3138.760658690854,17.587628358193882,24,14,T
1002.2426280097474,15.739161767852073,24,15,NT
690.4788104178061,17.03988746979005,24,16,NT
132.45200603525174,16.808924924320714,24,17,NT
4148.838015931922,17.687328216604374,25,14,T
1125.3954700947615,15.876734124962042,25,15,NT
357.2282378187167,16.940084188304393,25,16,NT
143.5605752644543,16.89331211367405,25,17,NT
3138.760658690854,17.587628358193882,26,14,T
1002.2426280097474,15.739161767852073,26,15,NT
690.4788104178061,17.03988746979005,26,16,NT
132.45200603525174,16.808924924320714,26,17,NT
3138.760658690854,17.587628358193882,27,14,T
1002.2426280097474,15.739161767852073,27,15,NT
690.4788104178061,17.03988746979005,27,16,NT
132.45200603525174,16.808924924320714,27,17,NT
870.7370658947165,16.610644540507266,28,14,T
1125.395470096906,15.876734124962844,28,15,NT
702.2003640385803,17.015666948092658,28,16,NT
125.73648420699985,16.803453874769982,28,17,NT
870.7370658968679,16.610644540503298,29,14,T
1125.3954700953134,15.876734124961875,29,15,NT
702.200364036977,17.015666948092658,29,16,NT
125.73648420699985,16.803453874769982,29,17,NT
1260.7362472975651,17.328678623352815,3,14,T
898.3177916595293,15.60558890014468,3,15,NT
134.15265785703184,16.861513137817383,3,16,NT
132.45200603525174,16.808924924320714,3,17,NT
1260.7362472977632,17.32867862335291,30,14,T
898.3177916618577,15.605588900145973,30,15,NT
357.2282378022695,16.940084188302592,30,16,NT
132.45200603525174,16.808924924320714,30,17,NT
870.7370658968679,16.610644540503298,31,14,T
1125.3954700953134,15.876734124961875,31,15,NT
702.200364036977,17.015666948092658,31,16,NT
125.73648420699985,16.803453874769982,31,17,NT
870.7370658968679,16.610644540503298,32,14,T
1125.3954700953134,15.876734124961875,32,15,NT
702.200364036977,17.015666948092658,32,16,NT
125.73648420699985,16.803453874769982,32,17,NT
1260.7362472977632,17.32867862335291,33,14,T
898.3177916595293,15.60558890014468,33,15,NT
357.22823781699606,16.940084188304194,33,16,NT
132.45200603528613,16.80892492432074,33,17,NT
4148.838015946894,17.687328216603536,34,14,T
1125.3954700938823,15.87673412496212,34,15,NT
357.22823781511266,16.940084188304297,34,16,NT
132.45200603525174,16.808924924320714,34,17,NT
4148.83801593196,17.687328216604367,35,14,T
1125.395470094721,15.876734124961866,35,15,NT
357.22823781511266,16.940084188304297,35,16,NT
143.5605752644543,16.89331211367405,35,17,NT
2840.634507866666,17.51288926695915,36,14,T
1002.2426280097906,15.739161767852112,36,15,NT
690.4788104167667,17.03988746979005,36,16,NT
132.45200603525174,16.808924924320714,36,17,NT
1156.5360583163738,17.127915897971516,37,14,T
1032.5414980759817,15.7761756483282,37,15,NT
357.22823781839384,16.940084188304354,37,16,NT
132.45200603525174,16.808924924320714,37,17,NT
1156.5360583163738,17.127915897971516,38,14,T
1032.5414980759817,15.7761756483282,38,15,NT
357.22823781839384,16.940084188304354,38,16,NT
132.45200603525174,16.808924924320714,38,17,NT
1061.2794753733288,17.062027771614794,39,14,T
1125.3954700948843,15.876734124962121,39,15,NT
357.22823781721735,16.94008418830418,39,16,NT
153.96397894785852,16.967936577356465,39,17,NT
1156.5360583163738,17.127915897971516,4,14,T
1032.5414980759817,15.7761756483282,4,15,NT
357.22823781839384,16.940084188304354,4,16,NT
132.45200603525174,16.808924924320714,4,17,NT
3138.760658690854,17.587628358193882,40,14,T
1002.2426280097474,15.739161767852073,40,15,NT
690.4788104178061,17.03988746979005,40,16,NT
132.45200603525174,16.808924924320714,40,17,NT
4148.838015931922,17.687328216604374,41,14,T
1125.3954700947615,15.876734124962042,41,15,NT
357.2282378187167,16.940084188304393,41,16,NT
143.5605752644543,16.89331211367405,41,17,NT
4148.838015946894,17.687328216603536,42,14,T
1125.3954700938823,15.87673412496212,42,15,NT
357.22823781511266,16.940084188304297,42,16,NT
132.45200603525174,16.808924924320714,42,17,NT
4148.838015931922,17.687328216604374,43,14,T
1125.3954700947615,15.876734124962042,43,15,NT
357.2282378187167,16.940084188304393,43,16,NT
143.5605752644543,16.89331211367405,43,17,NT
4148.838015946894,17.687328216603536,44,14,T
1125.3954700938823,15.87673412496212,44,15,NT
357.22823781511266,16.940084188304297,44,16,NT
132.45200603525174,16.808924924320714,44,17,NT
3138.760658690854,17.587628358193882,45,14,T
1002.2426280097474,15.739161767852073,45,15,NT
690.4788104178061,17.03988746979005,45,16,NT
132.45200603525174,16.808924924320714,45,17,NT
870.7370658947165,16.610644540507266,46,14,T
1125.395470096906,15.876734124962844,46,15,NT
702.2003640385803,17.015666948092658,46,16,NT
125.73648420699985,16.803453874769982,46,17,NT
1260.7362472977632,17.32867862335291,47,14,T
898.3177916595293,15.60558890014468,47,15,NT
357.22823781699606,16.940084188304194,47,16,NT
132.45200603528613,16.80892492432074,47,17,NT
1260.7362472975651,17.328678623352815,48,14,T
898.3177916595293,15.60558890014468,48,15,NT
134.15265785703184,16.861513137817383,48,16,NT
132.45200603525174,16.808924924320714,48,17,NT
4148.838015946894,17.687328216603536,49,14,T
1125.3954700938823,15.87673412496212,49,15,NT
357.22823781511266,16.940084188304297,49,16,NT
132.45200603525174,16.808924924320714,49,17,NT
1061.2794753733288,17.062027771614794,5,14,T
1125.3954700948843,15.876734124962121,5,15,NT
357.22823781721735,16.94008418830418,5,16,NT
153.96397894785852,16.967936577356465,5,17,NT
4148.838015931922,17.687328216604374,50,14,T
1125.3954700947615,15.876734124962042,50,15,NT
357.2282378187167,16.940084188304393,50,16,NT
143.5605752644543,16.89331211367405,50,17,NT
3138.760658690854,17.587628358193882,51,14,T
1002.2426280097474,15.739161767852073,51,15,NT
690.4788104178061,17.03988746979005,51,16,NT
132.45200603525174,16.808924924320714,51,17,NT
1061.2794753733288,17.062027771614794,52,14,T
1125.3954700948843,15.876734124962121,52,15,NT
357.22823781721735,16.94008418830418,52,16,NT
153.96397894785852,16.967936577356465,52,17,NT
1156.5360583163738,17.127915897971516,53,14,T
1032.5414980759817,15.7761756483282,53,15,NT
357.22823781839384,16.940084188304354,53,16,NT
132.45200603525174,16.808924924320714,53,17,NT
1156.5360583163738,17.127915897971516,54,14,T
1032.5414980759817,15.7761756483282,54,15,NT
357.22823781839384,16.940084188304354,54,16,NT
132.45200603525174,16.808924924320714,54,17,NT
1156.5360583163738,17.127915897971516,55,14,T
1032.5414980759817,15.7761756483282,55,15,NT
357.22823781839384,16.940084188304354,55,16,NT
132.45200603525174,16.808924924320714,55,17,NT
1156.5360583163738,17.127915897971516,56,14,T
1032.5414980759817,15.7761756483282,56,15,NT
357.22823781839384,16.940084188304354,56,16,NT
132.45200603525174,16.808924924320714,56,17,NT
1061.2794753733288,17.062027771614794,57,14,T
1125.3954700948843,15.876734124962121,57,15,NT
357.22823781721735,16.94008418830418,57,16,NT
153.96397894785852,16.967936577356465,57,17,NT
4148.83801593196,17.687328216604367,58,14,T
1125.395470094721,15.876734124961866,58,15,NT
357.22823781511266,16.940084188304297,58,16,NT
143.5605752644543,16.89331211367405,58,17,NT
4148.838015946894,17.687328216603536,59,14,T
1125.3954700938823,15.87673412496212,59,15,NT
357.22823781511266,16.940084188304297,59,16,NT
132.45200603525174,16.808924924320714,59,17,NT
1061.2794753733288,17.062027771614794,6,14,T
1125.3954700948843,15.876734124962121,6,15,NT
357.22823781721735,16.94008418830418,6,16,NT
153.96397894785852,16.967936577356465,6,17,NT
3138.760658690854,17.587628358193882,60,14,T
1002.2426280097474,15.739161767852073,60,15,NT
690.4788104178061,17.03988746979005,60,16,NT
132.45200603525174,16.808924924320714,60,17,NT
1061.2794753733288,17.062027771614794,61,14,T
1125.3954700948843,15.876734124962121,61,15,NT
357.22823781721735,16.94008418830418,61,16,NT
153.96397894785852,16.967936577356465,61,17,NT
1156.5360583163738,17.127915897971516,62,14,T
1032.5414980759817,15.7761756483282,62,15,NT
357.22823781839384,16.940084188304354,62,16,NT
132.45200603525174,16.808924924320714,62,17,NT
1156.5360583163738,17.127915897971516,63,14,T
1032.5414980759817,15.7761756483282,63,15,NT
357.22823781839384,16.940084188304354,63,16,NT
132.45200603525174,16.808924924320714,63,17,NT
3138.760658690854,17.587628358193882,64,14,T
1002.2426280097474,15.739161767852073,64,15,NT
690.4788104178061,17.03988746979005,64,16,NT
132.45200603525174,16.808924924320714,64,17,NT
4148.838015946894,17.687328216603536,65,14,T
1125.3954700938823,15.87673412496212,65,15,NT
357.22823781511266,16.940084188304297,65,16,NT
132.45200603525174,16.808924924320714,65,17,NT
4148.838015931922,17.687328216604374,66,14,T
1125.3954700947615,15.876734124962042,66,15,NT
357.2282378187167,16.940084188304393,66,16,NT
143.5605752644543,16.89331211367405,66,17,NT
3138.760658690854,17.587628358193882,67,14,T
1002.2426280097474,15.739161767852073,67,15,NT
690.4788104178061,17.03988746979005,67,16,NT
132.45200603525174,16.808924924320714,67,17,NT
2840.634507866666,17.51288926695915,68,14,T
1002.2426280097906,15.739161767852112,68,15,NT
690.4788104167667,17.03988746979005,68,16,NT
132.45200603525174,16.808924924320714,68,17,NT
4148.83801593196,17.687328216604367,69,14,T
1125.395470094721,15.876734124961866,69,15,NT
357.22823781511266,16.940084188304297,69,16,NT
143.5605752644543,16.89331211367405,69,17,NT
1061.2794753733288,17.062027771614794,7,14,T
1125.3954700948843,15.876734124962121,7,15,NT
357.22823781721735,16.94008418830418,7,16,NT
153.96397894785852,16.967936577356465,7,17,NT
3138.760658690854,17.587628358193882,70,14,T
1002.2426280097474,15.739161767852073,70,15,NT
690.4788104178061,17.03988746979005,70,16,NT
132.45200603525174,16.808924924320714,70,17,NT
4148.838015931922,17.687328216604374,71,14,T
1125.3954700947615,15.876734124962042,71,15,NT
357.2282378187167,16.940084188304393,71,16,NT
143.5605752644543,16.89331211367405,71,17,NT
4148.83801593196,17.687328216604367,72,14,T
1125.395470094721,15.876734124961866,72,15,NT
357.22823781511266,16.940084188304297,72,16,NT
143.5605752644543,16.89331211367405,72,17,NT
1260.7362472977632,17.32867862335291,73,14,T
898.3177916595293,15.60558890014468,73,15,NT
357.22823781699606,16.940084188304194,73,16,NT
132.45200603528613,16.80892492432074,73,17,NT
1260.7362472977632,17.32867862335291,74,14,T
898.3177916618577,15.605588900145973,74,15,NT
357.2282378022695,16.940084188302592,74,16,NT
132.45200603525174,16.808924924320714,74,17,NT
870.7370658968679,16.610644540503298,75,14,T
1125.3954700953134,15.876734124961875,75,15,NT
702.200364036977,17.015666948092658,75,16,NT
125.73648420699985,16.803453874769982,75,17,NT
1061.2794753733288,17.062027771614794,76,14,T
1125.3954700948843,15.876734124962121,76,15,NT
357.22823781721735,16.94008418830418,76,16,NT
153.96397894785852,16.967936577356465,76,17,NT
1156.5360583163738,17.127915897971516,77,14,T
1032.5414980759817,15.7761756483282,77,15,NT
357.22823781839384,16.940084188304354,77,16,NT
132.45200603525174,16.808924924320714,77,17,NT
1156.5360583163738,17.127915897971516,78,14,T
1032.5414980759817,15.7761756483282,78,15,NT
357.22823781839384,16.940084188304354,78,16,NT
132.45200603525174,16.808924924320714,78,17,NT
1061.2794753733288,17.062027771614794,79,14,T
1125.3954700948843,15.876734124962121,79,15,NT
357.22823781721735,16.94008418830418,79,16,NT
153.96397894785852,16.967936577356465,79,17,NT
1156.5360583163738,17.127915897971516,8,14,T
1032.5414980759817,15.7761756483282,8,15,NT
357.22823781839384,16.940084188304354,8,16,NT
132.45200603525174,16.808924924320714,8,17,NT
1061.2794753733288,17.062027771614794,80,14,T
1125.3954700948843,15.876734124962121,80,15,NT
357.22823781721735,16.94008418830418,80,16,NT
153.96397894785852,16.967936577356465,80,17,NT
1156.5360583163738,17.127915897971516,81,14,T
1032.5414980759817,15.7761756483282,81,15,NT
357.22823781839384,16.940084188304354,81,16,NT
132.45200603525174,16.808924924320714,81,17,NT
870.7370658968679,16.610644540503298,82,14,T
1125.3954700953134,15.876734124961875,82,15,NT
702.200364036977,17.015666948092658,82,16,NT
125.73648420699985,16.803453874769982,82,17,NT
1260.7362472977632,17.32867862335291,83,14,T
898.3177916618577,15.605588900145973,83,15,NT
357.2282378022695,16.940084188302592,83,16,NT
132.45200603525174,16.808924924320714,83,17,NT
1260.7362472977632,17.32867862335291,84,14,T
898.3177916595293,15.60558890014468,84,15,NT
357.22823781699606,16.940084188304194,84,16,NT
132.45200603528613,16.80892492432074,84,17,NT
1156.5360583163738,17.127915897971516,85,14,T
1032.5414980759817,15.7761756483282,85,15,NT
357.22823781839384,16.940084188304354,85,16,NT
132.45200603525174,16.808924924320714,85,17,NT
1061.2794753733288,17.062027771614794,86,14,T
1125.3954700948843,15.876734124962121,86,15,NT
357.22823781721735,16.94008418830418,86,16,NT
153.96397894785852,16.967936577356465,86,17,NT
1061.2794753733288,17.062027771614794,87,14,T
1125.3954700948843,15.876734124962121,87,15,NT
357.22823781721735,16.94008418830418,87,16,NT
153.96397894785852,16.967936577356465,87,17,NT
870.7370658968679,16.610644540503298,88,14,T
1125.3954700953134,15.876734124961875,88,15,NT
702.200364036977,17.015666948092658,88,16,NT
125.73648420699985,16.803453874769982,88,17,NT
1260.7362472977632,17.32867862335291,89,14,T
898.3177916618577,15.605588900145973,89,15,NT
357.2282378022695,16.940084188302592,89,16,NT
132.45200603525174,16.808924924320714,89,17,NT
1156.5360583163738,17.127915897971516,9,14,T
1032.5414980759817,15.7761756483282,9,15,NT
357.22823781839384,16.940084188304354,9,16,NT
132.45200603525174,16.808924924320714,9,17,NT
1260.7362472977632,17.32867862335291,90,14,T
898.3177916595293,15.60558890014468,90,15,NT
357.22823781699606,16.940084188304194,90,16,NT
132.45200603528613,16.80892492432074,90,17,NT
1260.7362472977632,17.32867862335291,91,14,T
898.3177916595293,15.60558890014468,91,15,NT
357.22823781699606,16.940084188304194,91,16,NT
132.45200603528613,16.80892492432074,91,17,NT
1260.7362472975651,17.328678623352815,92,14,T
898.3177916595293,15.60558890014468,92,15,NT
134.15265785703184,16.861513137817383,92,16,NT
132.45200603525174,16.808924924320714,92,17,NT
870.7370658968679,16.610644540503298,93,14,T
1125.3954700953134,15.876734124961875,93,15,NT
702.200364036977,17.015666948092658,93,16,NT
125.73648420699985,16.803453874769982,93,17,NT
4148.83801593196,17.687328216604367,94,14,T
1125.395470094721,15.876734124961866,94,15,NT
357.22823781511266,16.940084188304297,94,16,NT
143.5605752644543,16.89331211367405,94,17,NT
4148.838015931922,17.687328216604374,95,14,T
1125.3954700947615,15.876734124962042,95,15,NT
357.2282378187167,16.940084188304393,95,16,NT
143.5605752644543,16.89331211367405,95,17,NT
3138.760658690854,17.587628358193882,96,14,T
1002.2426280097474,15.739161767852073,96,15,NT
690.4788104178061,17.03988746979005,96,16,NT
132.45200603525174,16.808924924320714,96,17,NT
1156.5360583163738,17.127915897971516,97,14,T
1032.5414980759817,15.7761756483282,97,15,NT
357.22823781839384,16.940084188304354,97,16,NT
132.45200603525174,16.808924924320714,97,17,NT
1156.5360583163738,17.127915897971516,98,14,T
1032.5414980759817,15.7761756483282,98,15,NT
357.22823781839384,16.940084188304354,98,16,NT
132.45200603525174,16.808924924320714,98,17,NT
1061.2794753733288,17.062027771614794,99,14,T
1125.3954700948843,15.876734124962121,99,15,NT
357.22823781721735,16.94008418830418,99,16,NT
153.96397894785852,16.967936577356465,99,17,NT
2.269872129441358,17.645992279052734,1,1,NT
33.861962712078984,15.624308586120604,1,2,NT
9.933717806474878,19.87842559814453,1,3,NT
61.18263101760958,19.451723445730337,1,4,T
15.114870094526442,18.417825748377556,1,5,NT
17.983990872489336,18.629377365112305,1,6,T
44.70117806951413,18.069776193664772,1,7,NT
9.5941423302816,20.779102325439453,1,8,NT
5.952166837766468,20.37469482421875,1,9,NT
337.7625456281106,18.777796219969982,1,10,T
14.300408023289602,19.6787962037465,1,11,NT
120.72520481075775,19.321675074559455,1,12,NT
26.292740810540842,20.080994313753816,1,13,NT
492.83177794969777,17.526834053997263,1,24,T
2.269872129441358,17.645992279052734,10,1,NT
32.91973428019048,15.553466796874998,10,2,NT
4.02555054883794,19.324785232543945,10,3,NT
61.18263101760958,19.451723445730337,10,4,T
15.114870094526442,18.417825748377556,10,5,NT
6.594770966663445,18.518474578857422,10,6,T
29.07487450437062,17.868036438038875,10,7,NT
3.040886681663435,20.611682891845703,10,8,NT
3.853784611109345,20.402389526367188,10,9,NT
337.7625456281106,18.777796219969982,10,10,T
14.300408023570004,19.67879620374639,10,11,NT
120.72520481088654,19.321675074559167,10,12,NT
32.41400534793971,20.17866496337646,10,13,NT
492.83177794883613,17.52683405399722,10,24,T
32.91973428019048,15.553466796874998,100,2,NT
4.796013046557503,19.43336296081543,100,3,NT
61.18263101760958,19.451723445730337,100,4,T
15.114870094526442,18.417825748377556,100,5,NT
6.594770966663445,18.518474578857422,100,6,T
29.074874503857814,17.868036438035105,100,7,NT
3.040886681663435,20.611682891845703,100,8,NT
3.853784611109345,20.402389526367188,100,9,NT
337.7625456281106,18.777796219969982,100,10,T
14.300408023570004,19.67879620374639,100,11,NT
120.72520481088654,19.321675074559167,100,12,NT
32.41400534793971,20.17866496337646,100,13,NT
492.83177794888127,17.52683405399722,100,24,T
2.269872129441358,17.645992279052734,101,1,NT
32.91973428019048,15.553466796874998,101,2,NT
4.796013046557503,19.43336296081543,101,3,NT
61.18263101760958,19.451723445730337,101,4,T
15.114870096389087,18.41782574837643,101,5,NT
6.59477096852609,18.518474578857422,101,6,T
29.07487450437062,17.868036438038875,101,7,NT
3.040886681663435,20.611682891845703,101,8,NT
3.853784611109345,20.402389526367188,101,9,NT
337.76254562997326,18.777796219974416,101,10,T
14.300408023289602,19.6787962037465,101,11,NT
120.72520481088654,19.321675074559167,101,12,NT
32.41400534793971,20.17866496337646,101,13,NT
492.83177794969777,17.526834053997263,101,24,T
3.682662731527207,17.709592819213867,102,1,NT
46.063252450372325,16.37492759044674,102,2,NT
4.796013046557503,19.43336296081543,102,3,NT
44.23190409492081,19.150365300460194,102,4,T
11.304625015712773,18.342720702842957,102,5,NT
2.226700621392459,18.345083236694336,102,6,T
36.738536180985115,17.976254608579833,102,7,NT
9.5941423302816,20.779102325439453,102,8,NT
5.952166837766468,20.37469482421875,102,9,NT
1223.3190491359721,19.9132285558007,102,10,T
19.480548195875986,19.737650888334453,102,11,NT
140.4588935308742,19.473794162605504,102,12,NT
15.886712693821494,19.881384296727074,102,13,NT
538.1216234222001,17.60817094633318,102,24,T
8.050181010816075,17.798781601623986,103,1,NT
35.10289536537864,15.715415000915527,103,2,NT
2.612207899037047,19.0450382232666,103,3,NT
61.18263101760958,19.451723445730337,103,4,T
